,CONF,DEC,MASK_NUM,OII,OII_err,RA,bit_code,gmag,redz,rmag,zmag,mask_name
2081,-999,34.7442225456,14,0.0,-1.0,118.736492609,1536,23.2811576899,-999.0,22.6509925634,21.7368718892,DR6-5
2082,-999,34.7306199184,14,0.0,-1.0,118.80384957,1552,23.134767229,-999.0,22.5172437297,21.56727349,DR6-5
2083,-999,34.7291270707,14,0.0,-1.0,118.823824455,8,23.0629010175,-999.0,22.5305547381,21.6971830096,DR6-5
2084,-999,34.7294100934,14,0.0,-1.0,118.834105711,88,23.6369091874,-999.0,23.3353446228,22.357472927,DR6-5
2085,-999,34.7539646082,14,0.0,-1.0,118.75050369,1936,23.1111993765,-999.0,22.4973868524,21.3557021572,DR6-5
2086,-999,34.7516074186,14,0.0,-1.0,118.779307951,8,22.659076701,-999.0,22.2926772979,21.7322113597,DR6-5
2087,-999,34.771270267,14,0.0,-1.0,118.705706228,2,19.2285421358,-999.0,18.9084407812,18.7760711913,DR6-5
2088,-999,34.7716920868,14,0.0,-1.0,118.717951214,2008,22.8802214194,-999.0,22.9657349951,21.7236985349,DR6-5
2089,-999,34.7710285312,14,0.0,-1.0,118.729215518,8,23.5516124122,-999.0,22.9791461122,22.3252138499,DR6-5
2090,-999,34.7781143609,14,0.0,-1.0,118.720540408,8,23.0679126735,-999.0,22.9283417693,22.3694433128,DR6-5
2091,-999,34.7735521635,14,0.0,-1.0,118.755890652,2008,23.2209375708,-999.0,23.1186951902,22.0728708497,DR6-5
2092,-999,34.7776443695,14,0.0,-1.0,118.747488485,4,22.85038,-999.0,20.3352100135,19.0069497363,DR6-5
2093,-999,34.7916413695,14,0.0,-1.0,118.700018485,4,21.5928,-999.0,20.1707127945,18.7677646622,DR6-5
2094,-999,34.7610003695,14,0.0,-1.0,118.848018485,4,23.53987,-999.0,20.4566402625,18.8746064893,DR6-5
2095,-999,34.7804211818,14,0.0,-1.0,118.777456081,8,22.833189511,-999.0,22.3862494197,21.7471523364,DR6-5
2096,-999,34.7948003695,14,0.0,-1.0,118.728038485,4,22.73495,-999.0,20.9291585135,20.1717277377,DR6-5
2097,-999,34.7791695627,14,0.0,-1.0,118.814654591,1536,22.8198740231,-999.0,21.9270159983,20.8158960044,DR6-5
2098,-999,34.7801189584,14,0.0,-1.0,118.822341597,88,23.6053703338,-999.0,23.2777246579,22.3732682941,DR6-5
2099,-999,34.7854166522,14,0.0,-1.0,118.811599366,8,23.6383819988,-999.0,23.1318736335,22.4501710717,DR6-5
2100,-999,34.7893967523,14,0.0,-1.0,118.809432979,8,23.9024939652,-999.0,23.2783655701,22.5521520994,DR6-5
2101,-999,34.7964291986,14,0.0,-1.0,118.794890946,768,23.4811428297,-999.0,22.7635605229,21.1589144763,DR6-5
2102,-999,34.791904079,14,0.0,-1.0,118.82692682,2008,23.0975168909,-999.0,22.9332426888,21.989040459,DR6-5
2103,-999,34.8169885037,14,0.0,-1.0,118.730859007,8,23.7798261495,-999.0,23.3993715737,22.7724571041,DR6-5
2104,-999,34.8133506685,14,0.0,-1.0,118.805073843,8,23.5313905258,-999.0,23.3053198754,22.6980745271,DR6-5
2105,-999,34.8205503234,14,0.0,-1.0,118.789972145,768,23.5361024823,-999.0,22.7625842189,21.6902106169,DR6-5
2106,-999,34.8156096046,14,0.0,-1.0,118.82016274,216,22.559655855,-999.0,22.2078951243,21.3785086852,DR6-5
2107,-999,34.8254371959,14,0.0,-1.0,118.799669404,24,23.1873066825,-999.0,22.7062566214,21.8830953365,DR6-5
2108,-999,34.816426125,14,0.0,-1.0,118.852078608,192,23.6369438557,-999.0,24.0733867467,22.7034471032,DR6-5
2109,-999,34.8424734928,14,0.0,-1.0,118.759075847,1816,23.3446172652,-999.0,23.0115654823,22.2914562932,DR6-5
2110,-999,34.8596360383,14,0.0,-1.0,118.718499335,512,23.6332471325,-999.0,22.7112842533,21.5889054223,DR6-5
2111,-999,34.8513982913,14,0.0,-1.0,118.77579075,2000,22.9561498067,-999.0,22.4106958058,21.3787207296,DR6-5
2112,-999,34.851929701,14,0.0,-1.0,118.789719842,2008,23.3465650661,-999.0,23.1422689649,22.4948340801,DR6-5
2113,-999,34.8459174181,14,0.0,-1.0,118.825094255,8,21.9013900688,-999.0,21.8515344522,21.3680175047,DR6-5
2114,-999,34.8660798038,14,0.0,-1.0,118.746736101,1792,23.4198620001,-999.0,22.474879946,20.9826401835,DR6-5
2115,-999,34.8404402908,14,0.0,-1.0,118.867031687,1792,23.0251915111,-999.0,22.1512655604,20.9555403695,DR6-5
2116,-999,34.8561897832,14,0.0,-1.0,118.812519544,8,22.7507379215,-999.0,22.5138895038,22.1592524785,DR6-5
2117,-999,34.8490134052,14,0.0,-1.0,118.87315912,768,23.575103607,-999.0,23.0724604181,21.8863505688,DR6-5
2118,-999,34.8797796418,14,0.0,-1.0,118.751972584,768,23.5057696402,-999.0,22.8724673029,21.7001736097,DR6-5
2119,-999,34.8795249565,14,0.0,-1.0,118.764119187,208,23.5307407466,-999.0,23.6499826492,22.7700178593,DR6-5
2120,-999,34.8663487756,14,0.0,-1.0,118.831373774,8,23.5955616384,-999.0,23.3853067706,22.8921777395,DR6-5
2121,-999,34.8737401095,14,0.0,-1.0,118.812494756,1752,23.0508912843,-999.0,22.8718019346,22.1172207289,DR6-5
2122,-999,34.8747691099,14,0.0,-1.0,118.819235537,1792,23.4620971298,-999.0,22.83131997,21.5831671733,DR6-5
2123,-999,34.8959839893,14,0.0,-1.0,118.749184842,1792,23.380107174,-999.0,22.5538326168,21.0559139161,DR6-5
2124,-999,34.9018097831,14,0.0,-1.0,118.748632487,8,23.5615439671,-999.0,23.2584827439,22.8615194925,DR6-5
2125,-999,34.8898999453,14,0.0,-1.0,118.816102067,8,23.4886324786,-999.0,23.2565729217,22.7305617679,DR6-5
2126,-999,34.9095324204,14,0.0,-1.0,118.743226331,2000,23.3098261947,-999.0,23.409836467,22.2744974967,DR6-5
2127,-999,34.8855701695,14,0.0,-1.0,118.857960931,8,23.1258552611,-999.0,22.8761654314,22.3567999242,DR6-5
2128,-999,34.8911819997,14,0.0,-1.0,118.843357491,2000,22.9360116263,-999.0,22.756573191,21.5238806969,DR6-5
2129,-999,34.8952724168,14,0.0,-1.0,118.83465134,208,23.6243436569,-999.0,23.475336099,22.4151647563,DR6-5
2130,-999,34.8898363898,14,0.0,-1.0,118.871725819,208,23.3902997943,-999.0,23.767555158,22.6318933743,DR6-5
2131,-999,34.8910884667,14,0.0,-1.0,118.877343611,8,23.0855997404,-999.0,22.607601213,22.0591838824,DR6-5
2132,-999,34.9228168802,14,0.0,-1.0,118.753508757,192,23.5463342824,-999.0,23.8293713006,22.8302074902,DR6-5
2133,-999,34.8986633695,14,0.0,-1.0,118.877378485,4,22.91387,-999.0,20.8039301619,19.2207760796,DR6-5
2134,-999,34.9178439784,14,0.0,-1.0,118.816861438,2,18.5320964213,-999.0,18.2591243453,18.173895105,DR6-5
2135,-999,34.9162922652,14,0.0,-1.0,118.83936643,208,23.2914144768,-999.0,23.7600701513,22.5668913931,DR6-5
2136,-999,34.9082966702,14,0.0,-1.0,118.883173456,8,20.7273171678,-999.0,20.7324366299,19.6187560185,DR6-5
2137,-999,34.9306039658,14,0.0,-1.0,118.799474283,2008,22.5803104453,-999.0,22.3351234105,21.388155603,DR6-5
2138,-999,34.9206091009,14,0.0,-1.0,118.854592118,136,21.8651008855,-999.0,21.8519812123,21.297430569,DR6-5
2139,-999,34.9250411175,14,0.0,-1.0,118.845409213,216,23.4248634314,-999.0,23.1971146579,22.4787578468,DR6-5
2140,-999,34.9437057793,14,0.0,-1.0,118.776029846,8,22.9847813687,-999.0,22.7463545336,22.1446079833,DR6-5
2141,-999,34.9438010419,14,0.0,-1.0,118.786055309,1808,23.0376651275,-999.0,22.405343022,21.4385448784,DR6-5
2142,-999,34.9422561671,14,0.0,-1.0,118.802653655,8,23.6741149625,-999.0,23.3311068327,22.8756273004,DR6-5
2143,-999,34.9432709013,14,0.0,-1.0,118.807781849,1536,23.2630972692,-999.0,23.4565684367,23.1326927338,DR6-5
2144,-999,34.9551296931,14,0.0,-1.0,118.766621044,8,23.4521798494,-999.0,23.2254594345,22.8783547365,DR6-5
2145,-999,34.9270958406,14,0.0,-1.0,118.901866836,8,23.8209173971,-999.0,23.369624006,22.4164542303,DR6-5
2146,-999,34.6485632727,14,0.0,-1.0,119.003044704,216,23.3630957132,-999.0,23.0490691687,22.2340927352,DR6-5
2147,-999,34.65463773,14,0.0,-1.0,118.992728765,216,23.0661161842,-999.0,23.0025711627,22.0257846827,DR6-5
2148,-999,34.6606985293,14,0.0,-1.0,118.980174026,216,22.511528277,-999.0,22.2096555707,21.4754258082,DR6-5
2149,-999,34.6763913769,14,0.0,-1.0,118.924362952,8,22.3536704038,-999.0,21.8880910943,21.1431971007,DR6-5
2150,-999,34.6726270668,14,0.0,-1.0,118.953157599,208,23.6301761614,-999.0,23.6648772824,22.4671657016,DR6-5
2151,-999,34.6614794534,14,0.0,-1.0,119.016526832,1792,23.1091024721,-999.0,22.4028790393,21.3612952967,DR6-5
2152,-999,34.6752886109,14,0.0,-1.0,118.966929845,2008,22.9964114677,-999.0,22.7592358399,21.7480665252,DR6-5
2153,-999,34.6859801621,14,0.0,-1.0,118.93852503,8,22.6601918793,-999.0,22.2845795,21.7580559653,DR6-5
2154,-999,34.6948162111,14,0.0,-1.0,118.91422634,1536,23.2583382375,-999.0,23.2599639209,23.033717598,DR6-5
2155,-999,34.6882146601,14,0.0,-1.0,118.956075966,216,23.1038602539,-999.0,23.1793142512,22.4596136198,DR6-5
2156,-999,34.6711813695,14,0.0,-1.0,119.038968485,4,21.88748,-999.0,20.6134541807,19.2813518188,DR6-5
2157,-999,34.7000499829,14,0.0,-1.0,118.932154263,2,18.2612084179,-999.0,18.0205387881,17.942732654,DR6-5
2158,-999,34.693299421,14,0.0,-1.0,118.980384794,1792,23.4508510798,-999.0,22.7755225611,21.7421190775,DR6-5
2159,-999,34.6836191307,14,0.0,-1.0,119.039279614,8,22.8418909734,-999.0,22.6136474891,22.1807254746,DR6-5
2160,-999,34.7109600812,14,0.0,-1.0,118.938314699,8,22.5702015917,-999.0,21.9427811183,21.2388297532,DR6-5
2161,-999,34.7034480188,14,0.0,-1.0,118.990538869,208,23.4869519524,-999.0,23.7015243656,22.5790414185,DR6-5
2162,-999,34.7192424976,14,0.0,-1.0,118.932312313,216,23.2226681286,-999.0,22.8401758292,21.8303057677,DR6-5
2163,-999,34.7130739646,14,0.0,-1.0,118.998476036,520,23.5292026993,-999.0,23.2201982542,22.5139522352,DR6-5
2164,-999,34.7224123055,14,0.0,-1.0,118.970425969,1544,23.117162541,-999.0,23.2941415521,22.9365420374,DR6-5
2165,-999,34.7298094105,14,0.0,-1.0,118.948490094,776,23.5949760049,-999.0,23.1271933462,22.2560621878,DR6-5
2166,-999,34.7238244403,14,0.0,-1.0,118.982968306,1792,23.0992385783,-999.0,22.1759326115,20.4768358348,DR6-5
2167,-999,34.7414539836,14,0.0,-1.0,118.921911133,208,23.396879369,-999.0,23.6414939859,22.7496245125,DR6-5
2168,-999,34.7406798697,14,0.0,-1.0,118.936373686,208,23.5078293291,-999.0,23.8972665605,22.3197387339,DR6-5
2169,-999,34.7307203797,14,0.0,-1.0,118.990824682,152,21.5705282386,-999.0,21.5183649263,20.9172817141,DR6-5
2170,-999,34.7151618067,14,0.0,-1.0,119.067029125,2,17.8368133826,-999.0,17.5287686139,17.3930250335,DR6-5
2171,-999,34.744692486,14,0.0,-1.0,118.964154075,1544,23.315715927,-999.0,23.2056737124,22.6163424153,DR6-5
2172,-999,34.7385636518,14,0.0,-1.0,119.003113526,8,20.6453162663,-999.0,20.5617302549,20.2295260101,DR6-5
2173,-999,34.7513453491,14,0.0,-1.0,118.967781776,1752,22.6031638797,-999.0,22.3663147237,21.679046801,DR6-5
2174,-999,34.7488980293,14,0.0,-1.0,118.99352422,512,23.5715611312,-999.0,23.4476343405,22.8965723148,DR6-5
2175,-999,34.7329020977,14,0.0,-1.0,119.073594672,1792,23.2265907325,-999.0,22.4516430712,21.2545173254,DR6-5
2176,-999,34.7465055551,14,0.0,-1.0,119.025663206,208,23.4211176823,-999.0,23.5651663943,22.3446211558,DR6-5
2177,-999,34.757936329,14,0.0,-1.0,118.987575166,64,23.6321336165,-999.0,23.5562742922,22.7886823748,DR6-5
2178,-999,34.7464371373,14,0.0,-1.0,119.046733967,2000,23.2737627106,-999.0,23.444373126,22.1843717045,DR6-5
2179,-999,34.7516476975,14,0.0,-1.0,119.034674442,1752,23.0985506763,-999.0,22.8403150907,22.0370237968,DR6-5
2180,-999,34.7752461029,14,0.0,-1.0,118.942372174,8,20.8921774055,-999.0,20.2862266118,19.6111830431,DR6-5
2181,-999,34.7587647559,14,0.0,-1.0,119.022452472,1792,23.1582165096,-999.0,22.4278516803,21.0057001224,DR6-5
2182,-999,34.7585380261,14,0.0,-1.0,119.038107382,1544,22.7410861264,-999.0,22.7764185777,22.3060611858,DR6-5
2183,-999,34.7732259302,14,0.0,-1.0,118.987915931,2,18.1677364752,-999.0,17.8811971778,17.8151238194,DR6-5
2184,-999,34.7707795169,14,0.0,-1.0,119.014354133,216,21.4909824434,-999.0,21.0639284711,20.1612356937,DR6-5
2185,-999,34.7611825534,14,0.0,-1.0,119.064727204,2008,23.4396123767,-999.0,23.0540117407,22.2263346028,DR6-5
2186,-999,34.7690128165,14,0.0,-1.0,119.041202123,8,23.4428829747,-999.0,22.9168745406,22.232295992,DR6-5
2187,-999,34.7977261462,14,0.0,-1.0,118.954055063,8,22.7568908557,-999.0,22.1509170659,21.3924810157,DR6-5
2188,-999,34.7690446625,14,0.0,-1.0,119.085727155,768,23.6038814954,-999.0,22.8640852415,21.5711508494,DR6-5
2189,-999,34.7911303374,14,0.0,-1.0,119.002073017,1792,23.26092241,-999.0,22.1756141263,20.5582493741,DR6-5
2190,-999,34.7828058003,14,0.0,-1.0,119.054422227,24,23.3644320806,-999.0,22.9520618142,22.1671809344,DR6-5
2191,-999,34.7935115124,14,0.0,-1.0,119.017419875,208,23.5521754519,-999.0,23.7123860411,22.6019614917,DR6-5
2192,-999,34.7956589445,14,0.0,-1.0,119.02181358,768,23.4648394135,-999.0,23.4034290833,21.4040505034,DR6-5
2193,-999,34.7854535748,14,0.0,-1.0,119.088140286,216,23.4899345641,-999.0,23.158047556,22.361280841,DR6-5
2194,-999,34.7931659595,14,0.0,-1.0,119.069013071,768,23.5731293756,-999.0,23.2124552586,21.9157189904,DR6-5
2195,-999,34.794308691,14,0.0,-1.0,119.073744395,8,22.9693080089,-999.0,22.5127869546,21.8075814509,DR6-5
2196,-999,34.8214997671,14,0.0,-1.0,118.96827553,8,23.4615217166,-999.0,23.1662423526,22.6958158484,DR6-5
2197,-999,34.7934198739,14,0.0,-1.0,119.096447255,208,23.5580645077,-999.0,23.8808396689,22.5800389932,DR6-5
2198,-999,34.8022747759,14,0.0,-1.0,119.067541917,2000,22.6159861904,-999.0,22.0360700699,20.9470289958,DR6-5
2199,-999,34.8090043695,14,0.0,-1.0,119.056848485,4,23.27514,-999.0,21.1331969795,19.2654874115,DR6-5
2200,-999,34.8100150109,14,0.0,-1.0,119.062871325,8,21.8314639835,-999.0,21.5025757219,21.028632084,DR6-5
2201,-999,34.8393650357,14,0.0,-1.0,118.948892628,768,23.5932238315,-999.0,22.4964172166,20.9995940083,DR6-5
2202,-999,34.8126177893,14,0.0,-1.0,119.094465099,2,19.1563042414,-999.0,18.8656942794,18.788730634,DR6-5
2203,-999,34.8443963695,14,0.0,-1.0,118.980128485,4,22.28584,-999.0,21.5256489937,20.0140054122,DR6-5
2204,-999,34.8241123958,14,0.0,-1.0,119.076505738,2008,23.4114578728,-999.0,23.1469262902,22.4426363086,DR6-5
2205,-999,34.8317983695,14,0.0,-1.0,119.062378485,4,21.64918,-999.0,19.5854001709,18.3738967344,DR6-5
2206,-999,34.8489607229,14,0.0,-1.0,119.004388446,8,23.6905358241,-999.0,23.3017556754,22.3802348094,DR6-5
2207,-999,34.8464974599,14,0.0,-1.0,119.025661187,2008,23.3170177223,-999.0,23.3941207875,22.3739107908,DR6-5
2208,-999,34.8426039212,14,0.0,-1.0,119.050496018,208,23.5691118698,-999.0,23.6332612838,22.7068176917,DR6-5
2209,-999,34.8473979641,14,0.0,-1.0,119.041303118,8,23.7315294466,-999.0,23.3550760927,22.6598177516,DR6-5
2210,-999,34.8407019105,14,0.0,-1.0,119.081576005,192,23.5998028758,-999.0,23.6894238432,22.8809892138,DR6-5
2211,-999,34.8465666154,14,0.0,-1.0,119.067931365,208,23.4072311999,-999.0,23.6908362592,22.1008154772,DR6-5
2212,-999,34.8457044202,14,0.0,-1.0,119.083272664,8,22.8699498408,-999.0,22.3452225621,21.5994407398,DR6-5
2213,-999,34.8418873109,14,0.0,-1.0,119.115879187,2008,23.3576609724,-999.0,23.303454587,22.1573214551,DR6-5
2214,-999,34.8726177972,14,0.0,-1.0,119.017164012,216,22.2406355423,-999.0,22.0027380506,21.0278815589,DR6-5
2215,-999,34.8782566962,14,0.0,-1.0,119.007246883,984,23.448910324,-999.0,23.3421234447,22.4532074397,DR6-5
2216,-999,34.8817412961,14,0.0,-1.0,119.006362394,2008,22.9248144248,-999.0,22.6198840778,21.6866202821,DR6-5
2217,-999,34.879772239,14,0.0,-1.0,119.025757933,1544,23.4520618694,-999.0,22.919859761,22.0766824951,DR6-5
2218,-999,34.8740899594,14,0.0,-1.0,119.061685836,8,23.3182572776,-999.0,23.0382306132,22.4088260579,DR6-5
2219,-999,34.8902930621,14,0.0,-1.0,119.00202689,208,23.4612875739,-999.0,23.0749196864,21.8612701221,DR6-5
2220,-999,34.8759004853,14,0.0,-1.0,119.075113973,216,23.0408691521,-999.0,22.8494696419,22.2094318181,DR6-5
2221,-999,34.8855648424,14,0.0,-1.0,119.055261634,984,23.4459355389,-999.0,23.3258781671,22.3737577644,DR6-5
2222,-999,34.8999732413,14,0.0,-1.0,119.005068606,2,19.5005584455,-999.0,19.2513145541,19.1695871658,DR6-5
2223,-999,34.8852447074,14,0.0,-1.0,119.079751822,8,22.4421422755,-999.0,21.9998266163,21.4321356898,DR6-5
2224,-999,-999.0,15,0.0,-1.0,-999.0,-999,,-999.0,,,DR6-6
2225,3,32.8162564312,15,21.6406362517,0.237145598682,118.761382596,216,22.9472423619,1.45115,22.920079186,22.3339034016,DR6-6
2226,3,32.840710619,15,16.6429149397,0.210030644734,118.748636463,976,23.5480479343,1.36215,23.4144559089,22.4919037503,DR6-6
2227,3,32.8019581967,15,9.52728288757,0.251771174067,118.776388163,8,23.5256262009,0.9851,23.0519670219,22.3186534997,DR6-6
2228,3,32.8586330444,15,13.3355188385,0.195354777362,118.746452006,208,23.6494676535,1.21905,23.7446921923,22.4340570617,DR6-6
2229,3,32.8577638552,15,6.05601569737,0.177240576056,118.749607847,2008,23.1308195604,0.7757,22.8826100165,22.0796979364,DR6-6
2230,-999,32.8671376871,15,0.0,-1.0,118.748110972,1792,23.3722990007,-999.0,22.6585077838,21.4945194656,DR6-6
2231,-999,32.8708832256,15,0.0,-1.0,118.749180973,2000,23.3593303377,-999.0,23.2686268486,21.9495473678,DR6-6
2232,3,32.7729343043,15,10.0347583592,0.277316256241,118.815086417,768,23.5567205418,1.3663,22.1801893174,20.6120430035,DR6-6
2233,3,32.8134525318,15,6.68288421574,0.214967274027,118.794340111,2008,23.1929197777,0.86615,23.0919772495,22.067803877,DR6-6
2234,3,32.8084080511,15,9.02290293513,0.224562501047,118.802370218,2000,23.3532156386,0.9893,23.0537719175,21.6691716043,DR6-6
2235,-999,32.8431209677,15,0.0,-1.0,118.783560273,8,19.6921759134,-999.0,19.4446098124,18.7621573672,DR6-6
2236,3,32.8080232836,15,17.199243976,0.231927823224,118.81175376,2000,22.9840745388,1.1635,22.5926018573,21.4248688432,DR6-6
2237,3,32.8296855047,15,11.4167760235,0.284808172283,118.803193324,2000,23.3689896576,0.7592,22.9657709712,21.928153223,DR6-6
2238,3,32.7945079676,15,0.0,-1.0,118.829705414,8,22.8169215424,0.41065,22.5759629802,22.0784325183,DR6-6
2239,3,32.8868362906,15,7.54328221858,0.175943174383,118.777139579,2008,23.2688263991,1.0667,22.980592813,21.9049858847,DR6-6
2240,3,32.7865774097,15,16.0960212885,0.293995432817,118.843797533,2000,22.9423112471,0.9868,22.4486239074,21.2724685902,DR6-6
2241,3,32.830067936,15,0.0,-1.0,118.819894096,8,22.0217874709,0.4171,21.4310101834,20.6101415183,DR6-6
2242,-999,32.8922380124,15,0.0,-1.0,118.785200838,4,21.83421,-999.0,19.8820849028,18.5707957896,DR6-6
2243,3,32.8462969289,15,4.95205608883,0.172819064245,118.818966587,216,23.4010064993,0.9865,23.1417976206,22.1489557397,DR6-6
2244,3,32.8276652059,15,12.9969075919,0.282205308168,118.836281627,24,23.301605903,1.0086,23.0270505085,22.3697131603,DR6-6
2245,3,32.8182613117,15,1.49040293147,0.210173775127,118.844994239,768,23.5526144742,1.31935,22.3552655269,20.8713127763,DR6-6
2246,3,32.843525584,15,25.024540345,0.289754120828,118.832570543,2008,23.309657366,0.7702,23.1533208856,22.4274959215,DR6-6
2247,3,32.909480814,15,10.9396463207,0.221887948435,118.795701108,2008,23.3105432077,1.25635,23.0444493152,22.0843546396,DR6-6
2248,-999,32.8855884152,15,0.0,-1.0,118.813507587,2008,23.0880171302,-999.0,22.894627254,21.9094329663,DR6-6
2249,3,32.8622209434,15,4.21246286573,0.189982844489,118.832212777,8,23.4861089724,1.3116,22.9516415783,22.2756408271,DR6-6
2250,-999,32.8167753235,15,0.0,-1.0,118.864018776,2008,23.3119000512,-999.0,23.3983843379,22.4083964162,DR6-6
2251,3,32.8002326395,15,0.0,-1.0,118.877969143,16,22.0546630422,0.15665,21.4185419402,20.4321729314,DR6-6
2252,-999,32.8648251825,15,0.0,-1.0,118.839512925,2,18.6357623859,-999.0,18.3613737474,18.3047929855,DR6-6
2253,-999,32.8057366154,15,0.0,-1.0,118.881105609,1792,23.4410406126,-999.0,22.7004949062,21.4277390865,DR6-6
2254,-999,32.8066390225,15,0.0,-1.0,118.886607454,2008,23.0312860439,-999.0,22.7942586699,21.8876399062,DR6-6
2255,-999,32.8567300124,15,0.0,-1.0,118.858630838,4,22.20765,-999.0,,,DR6-6
2256,-999,32.8927223183,15,0.0,-1.0,118.841277504,2008,22.9866519194,-999.0,22.7836340438,21.9548234119,DR6-6
2257,3,32.8116120058,15,4.99851918465,0.137271118433,118.896978022,216,22.7006976981,1.1652,22.5085280797,21.8778469453,DR6-6
2258,3,32.8202809583,15,9.17814039917,0.269855482399,118.894093271,2008,23.1910061403,0.98745,22.8854561327,22.0759519025,DR6-6
2259,3,32.8788838045,15,14.1707924832,0.299245329177,118.861436263,2008,23.3172958806,1.3194,23.1209189452,22.2753961097,DR6-6
2260,-999,32.9032470874,15,0.0,-1.0,118.849516464,1792,23.3743736687,-999.0,22.720293175,21.1841546139,DR6-6
2261,-999,32.9101756833,15,0.0,-1.0,118.848081345,768,23.5400856539,-999.0,23.3432769795,21.5268988275,DR6-6
2262,3,32.8405842226,15,16.4844182068,0.273135858216,118.902188265,976,23.4923674693,0.9244,23.0639665328,22.0775147025,DR6-6
2263,-999,32.9239875131,15,0.0,-1.0,118.852281319,1536,23.3013169115,-999.0,23.377037399,23.0889513962,DR6-6
2264,3,32.9015498925,15,1.93096470938,0.177267773692,118.869478291,848,23.5850616715,1.14035,23.2755246924,22.0573676389,DR6-6
2265,3,32.8348688755,15,8.88345983786,0.262123796469,118.914819649,216,23.0763375796,0.82345,22.7703441314,21.9741941136,DR6-6
2266,3,32.9136645141,15,18.5357931499,0.343555601479,118.867555063,8,23.4181952141,0.5992,22.7839025675,22.0721863679,DR6-6
2267,-999,32.9231099953,15,0.0,-1.0,118.864335426,1536,21.9225858116,-999.0,21.0923039562,20.0801039516,DR6-6
2268,3,32.8800139048,15,17.2270163227,0.259752585192,118.894585603,216,22.3926444055,1.5837,22.1526332121,21.4517433135,DR6-6
2269,3,32.8787090875,15,8.77753505538,0.20344287922,118.898882451,2008,23.3577066713,1.1652,22.9817584013,22.0470269234,DR6-6
